1628298600000,43026.30000000,43037.57000000,42825.68000000,42833.01000000,288.76917800,1628298899999,12389958.10058773,10698,123.77278600,5310105.30345646,0
1628298900000,42833.01000000,42943.27000000,42816.45000000,42884.60000000,113.56656100,1628299199999,4870530.01120703,7691,57.91309100,2483568.74457799,0
1628299200000,42884.60000000,43095.00000000,42884.60000000,43079.31000000,115.11479700,1628299499999,4951425.16456375,9381,69.22946300,2977461.79816234,0
1628299500000,43079.31000000,43080.00000000,42950.24000000,42996.52000000,170.99616900,1628299799999,7354121.93604739,9318,80.12636200,3445958.25539065,0
1628299800000,42996.52000000,43074.82000000,42950.01000000,43062.56000000,134.89191700,1628300099999,5802048.61921847,8092,59.58955800,2563199.58962748,0
1628300100000,43060.49000000,43109.96000000,43037.41000000,43100.05000000,144.43434400,1628300399999,6221856.96527146,8647,69.73877200,3003973.12216303,0
1628300400000,43100.04000000,43186.52000000,43070.02000000,43155.53000000,180.55535400,1628300699999,7786354.86021416,9441,94.48592900,4074711.08190470,0
1628300700000,43155.52000000,43188.83000000,43080.30000000,43174.58000000,192.66735500,1628300999999,8311796.59323228,8978,87.81949000,3788796.60962940,0
1628301000000,43172.43000000,43233.88000000,43123.95000000,43227.96000000,188.86719900,1628301299999,8154805.46760693,9180,92.21060200,3981488.51573916,0
1628301300000,43227.97000000,43348.66000000,43170.00000000,43170.01000000,418.75656800,1628301599999,18119360.34623854,13170,223.90533500,9690193.28446566,0
